target_id	length	eff_length	est_counts	tpm
Solyd01g052770.1	684	505	8.41968	6.09553
Solyd01g052780.1	1327	1148	159.843	50.9049
Solyd01g052790.1	725	546	14.503	9.71121
Solyd01g052800.1	612	433	114.194	96.4185
Solyd01g052810.1	840	661	0	0
Solyd01g052820.1	702	523	18.8246	13.1592
Solyd01g052830.1	798	619	0	0
Solyd01g052840.1	537	358	0	0
Solyd01g052850.1	840	661	0	0
Solyd01g052860.1	2514	2335	16	2.50519
Solyd01g052870.1	1869	1690	0	0
Solyd01g052880.1	816	637	11.1754	6.41405
Solyd01g052890.1	690	511	2	1.43092
Solyd01g052900.1	1440	1261	11	3.18922
Solyd01g052920.1	525	346	31	32.7561
Solyd01g052910.1	549	370	15	14.8216
Solyd01g052930.1	1029	850	14	6.02166
Solyd01g052940.1	549	370	0	0
Solyd01g052950.1	1146	967	3	1.13423
Solyd01g052960.1	384	205	0	0
Solyd01g052970.1	970	791	14	6.47081
Solyd01g052980.1	2976	2797	5	0.653558
Solyd01g052990.1	474	295	220	272.651
Solyd01g053000.1	381	202	6	10.8594
Solyd01g053010.1	2448	2269	17	2.73918
Solyd01g053020.1	543	364	1	1.0044
Solyd01g053030.1	891	712	21	10.7832
Solyd01g053040.1	999	820	29.5815	13.1891
Solyd01g053050.1	609	430	27.8647	23.6915
Solyd01g053060.1	1134	955	0	0
Solyd01g053070.1	306	127	30.4185	87.567
Solyd01g053080.1	648	469	45.1353	35.1844
Solyd01g053090.1	714	535	4	2.73346
Solyd01g053100.1	1074	895	35.2528	14.4005
Solyd01g053110.1	2382	2203	8.74724	1.45166
Solyd01g053120.1	2796	2617	0	0
Solyd01g053130.1	1119	940	5760	2240.28
Solyd01g053140.1	1212	1033	1	0.353921
Solyd01g053150.1	1522	1343	0	0
Solyd01g053160.1	7377	7198	23	1.16822
Solyd01g053170.1	1001	822	925.726	411.735
Solyd01g053180.1	573	394	0	0
Solyd01g053190.1	1017	838	147	64.1328
Solyd01g053200.1	1248	1069	110	37.6203
Solyd01g053210.1	1113	934	7	2.74005
Solyd01g053220.1	861	682	6	3.21643
Solyd01g053230.1	1206	1027	71	25.2752
Solyd01g053240.1	1296	1117	143	46.8047
Solyd01g053250.1	354	175	43.1077	90.0584
Solyd01g053260.1	261	82.002	33.8923	151.107
Solyd01g053270.1	654	475	7	5.3878
Solyd01g053280.1	1464	1285	755	214.808
Solyd01g053290.1	5199	5020	23	1.67506
Solyd01g053300.1	2092	1913	12	2.29336
Solyd01g053310.1	2875	2696	20	2.71217
Solyd01g053320.1	1559	1380	10	2.64928
Solyd01g053330.1	2133	1954	76	14.2199
Solyd01g053340.1	1833	1654	62	13.7045
Solyd01g053350.1	978	799	2	0.915145
Solyd01g053360.1	1210	1031	23	8.15598
Solyd01g053370.1	1308	1129	39	12.6293
Solyd01g053380.1	1269	1090	57	19.1186
Solyd01g053390.1	1806	1627	7975	1792.05
Solyd01g053400.1	585	406	0	0
Solyd01g053410.1	558	379	35	33.7626
Solyd01g053420.1	453	274	6	8.00585
Solyd01g053430.1	444	265	40	55.185
Solyd01g053440.1	1221	1042	40	14.0346
Solyd01g053450.1	1374	1195	21	6.42478
Solyd01g053460.1	954	775	5	2.35871
Solyd01g053470.1	2399	2220	49	8.06956
Solyd01g053480.1	2989	2810	52	6.76556
Solyd01g053490.1	1972	1793	125	25.4881
Solyd01g053500.1	894	715	14	7.15861
Solyd01g053510.1	408	229	0	0
Solyd01g053520.1	372	193	21	39.7804
Solyd01g053530.1	879	700	36	18.8023
Solyd01g053540.1	2502	2323	0	0
Solyd01g053550.1	1758	1579	0	0
Solyd01g053560.1	750	571	16.9377	10.8449
Solyd01g053570.1	2169	1990	41	7.53247
Solyd01g053580.1	2685	2506	0	0
Solyd01g053590.1	2082	1903	0	0
Solyd01g053600.1	2442	2263	2	0.323111
Solyd01g053610.1	1848	1669	6.60447	1.44673
Solyd01g053620.1	1002	823	5	2.22115
Solyd01g053630.1	1980	1801	0	0
Solyd01g053640.1	1755	1576	0	0
Solyd01g053650.1	591	412	0	0
Solyd01g053660.1	583	404	0	0
Solyd01g053670.1	591	412	3	2.66214
Solyd01g053680.1	1821	1642	11	2.44921
Solyd01g053690.1	1083	904	9	3.63983
Solyd01g053700.1	1602	1423	512.501	131.673
Solyd01g053710.1	750	571	0	0
Solyd01g053720.1	405	226	0	0
Solyd01g053730.1	1623	1444	1133.5	286.986
Solyd01g053740.1	1635	1456	0	0
Solyd01g053750.1	462	283	10	12.9187
Solyd01g053760.1	1083	904	21	8.49293
Solyd01g053770.1	1870	1691	0	0
Solyd01g053780.1	399	220	1	1.66182
Solyd01g053790.1	583	404	0	0
Solyd01g053800.1	591	412	0	0
Solyd01g053810.1	1824	1645	0	0
Solyd01g053820.1	930	751	0	0
Solyd01g053830.1	939	760	0	0
Solyd01g053840.1	255	76.0064	0	0
Solyd01g053850.1	993	814	0	0
Solyd01g053860.1	2634	2455	16.3955	2.44164
Solyd01g053870.1	1597	1418	38	9.79748
Solyd01g053880.1	1950	1771	6	1.23862
Solyd01g053890.1	434	255	3	4.30118
Solyd01g053900.1	1938	1759	0	0
Solyd01g053910.1	1882	1703	0	0
Solyd01g053920.1	1515	1336	0	0
Solyd01g053930.1	1182	1003	12	4.37408
Solyd01g053940.1	762	583	0	0
Solyd01g053950.1	1788	1609	75	17.0417
Solyd01g053960.1	657	478	26	19.8862
Solyd01g053970.1	910	731	0	0
Solyd01g053980.1	858	679	23	12.3841
Solyd01g053990.1	1200	1021	2	0.716162
Solyd01g054000.1	1515	1336	0	0
Solyd01g054010.1	2245	2066	0	0
Solyd01g054020.1	1047	868	33	13.8996
Solyd01g054030.1	2205	2026	0	0
Solyd01g054040.1	762	583	0	0
Solyd01g054050.1	2922	2743	0	0
Solyd01g054060.1	773	594	0	0
Solyd01g054070.1	567	388	0	0
Solyd01g054080.1	828	649	0	0
Solyd01g054090.1	1406	1227	36	10.7267
Solyd01g054100.1	1614	1435	33	8.40754
Solyd01g054110.1	630	451	3	2.43193
Solyd01g054120.1	2694	2515	45	6.54156
Solyd01g054130.1	735	556	16.3992	10.7834
Solyd01g054140.1	1746	1567	35	8.16594
Solyd01g054150.1	1011	832	0	0
Solyd01g054160.1	714	535	8	5.46692
Solyd01g054170.1	1020	841	14	6.0861
Solyd01g054180.1	1515	1336	1	0.273653
Solyd01g054190.1	603	424	22.6008	19.4879
Solyd01g054200.1	1754	1575	0	0
Solyd01g054210.1	891	712	0	0
Solyd01g054220.1	1729	1550	0	0
Solyd01g054230.1	1308	1129	87	28.1729
Solyd01g054240.1	1419	1240	171	50.4175
Solyd01g054250.1	1119	940	0	0
Solyd01g054260.1	1506	1327	0	0
Solyd01g054270.1	1317	1138	70	22.4886
Solyd01g054280.1	1329	1150	1	0.317914
Solyd01g054290.1	1340	1161	11	3.46392
Solyd01g054300.1	942	763	12	5.74994
Solyd01g054310.1	795	616	3	1.78052
Solyd01g054320.1	450	271	358.637	483.83
Solyd01g054330.1	2980	2801	154.679	20.1894
Solyd01g054340.1	1287	1108	463	152.774
Solyd01g054350.1	450	271	102.468	138.237
Solyd01g054360.1	5239	5060	181.321	13.101
Solyd01g054370.1	2265	2086	0	0
Solyd01g054380.1	519	340	6	6.45178
Solyd01g054390.1	729	550	10	6.64728
Solyd01g054400.1	1203	1024	20.1	7.17634
Solyd01g054410.1	957	778	41	19.2669
Solyd01g054420.1	1203	1024	46.9	16.7448
Solyd01g054430.1	297	118	62.2264	192.797
Solyd01g054440.1	1467	1288	5.69135	1.6155
Solyd01g054450.1	495	316	0	0
Solyd01g054460.1	516	337	0	0
Solyd01g054470.1	297	118	34.7736	107.739
Solyd01g054480.1	2238	2059	67.3087	11.9515
Solyd01g054490.1	1161	982	0	0
Solyd01g054500.1	2228	2049	98	17.486
Solyd01g054510.1	1218	1039	127	44.6884
Solyd01g054520.1	1794	1615	7	1.58465
Solyd01g054530.1	609	430	0	0
Solyd01g054540.1	2244	2065	92	16.2883
Solyd01g054550.1	339	160	8	18.28
Solyd01g054560.1	1398	1219	13	3.89894
Solyd01g054570.1	387	208	0	0
Solyd01g054580.1	508	329	1	1.11125
Solyd01g054590.1	1219	1040	32	11.2492
Solyd01g054600.1	1959	1780	0	0
Solyd01g054610.1	1745	1566	58	13.5408
Solyd01g054620.1	1122	943	3	1.1631
Solyd01g054630.1	1059	880	2	0.83091
Solyd01g054650.1	669	490	0	0
Solyd01g054640.1	639	460	0	0
Solyd01g054660.1	4086	3907	11	1.02933
Solyd01g054670.1	948	769	0	0
Solyd01g054680.1	2205	2026	383	69.114
Solyd01g054690.1	348	169	0	0
Solyd01g054700.1	1052	873	1560	653.307
Solyd01g054710.1	1440	1261	0	0
Solyd01g054720.1	1443	1264	4	1.15696
Solyd01g054730.1	3683	3504	78	8.13837
Solyd01g054740.1	1422	1243	7	2.05889
Solyd01g054750.1	832	653	23	12.8772
Solyd01g054760.1	2382	2203	40	6.63823
Solyd01g054770.1	1629	1450	52.99	13.3608
Solyd01g054780.1	471	292	3.3289	4.16798
Solyd01g054790.1	735	556	7.68106	5.05072
Solyd01g054800.1	1257	1078	0	0
Solyd01g054810.1	1281	1102	4	1.32704
Solyd01g054820.1	1257	1078	0	0
Solyd01g054830.1	1281	1102	4	1.32704
Solyd01g054840.1	1281	1102	4	1.32704
Solyd01g054850.1	1170	991	0	0
Solyd01g054860.1	1227	1048	0	0
Solyd01g054870.1	348	169	0	0
Solyd01g054880.1	870	691	0	0
Solyd01g054890.1	1524	1345	45.7028	12.423
Solyd01g054900.1	318	139	0	0
Solyd01g054910.1	1479	1300	3	0.843694
Solyd01g054920.1	624	445	5.29717	4.35202
Solyd01g054930.1	657	478	2	1.52971
Solyd01g054940.1	1179	1000	43	15.7208
Solyd01g054950.1	993	814	0	0
Solyd01g054960.1	939	760	0	0
Solyd01g054970.1	1053	874	0	0
Solyd01g054980.1	1161	982	9.8171	3.65493
Solyd01g054990.1	357	178	0	0
Solyd01g055000.1	1002	823	0	0
Solyd01g055010.1	555	376	0	0
Solyd01g055020.1	792	613	119	70.973
Solyd01g055030.1	543	364	0	0
Solyd01g055040.1	552	373	14	13.7223
Solyd01g055050.1	660	481	24	18.242
Solyd01g055060.1	2451	2272	0	0
Solyd01g055070.1	972	793	93	42.8762
Solyd01g055080.1	801	622	0	0
Solyd01g055090.1	570	391	0	0
Solyd01g055100.1	2376	2197	0	0
Solyd01g055110.1	1299	1120	0	0
Solyd01g055120.1	1125	946	2	0.77294
Solyd01g055130.1	552	373	0	0
Solyd01g055140.1	636	457	12	9.60002
Solyd01g055150.1	495	316	0	0
Solyd01g055160.1	528	349	0	0
Solyd01g055170.1	288	109	0	0
Solyd01g055180.1	1914	1735	246.568	51.957
Solyd01g055190.1	519	340	2.35385	2.53108
Solyd01g055200.1	1914	1735	0.580675	0.12236
Solyd01g055210.1	288	109	0	0
Solyd01g055220.1	528	349	0	0
Solyd01g055230.1	1914	1735	283.851	59.8134
Solyd01g055240.1	492	313	34.6462	40.4685
Solyd01g055250.1	603	424	25	21.5566
Solyd01g055260.1	489	310	0	0
Solyd01g055270.1	534	355	3	3.08958
Solyd01g055280.1	597	418	0	0
Solyd01g055290.1	573	394	0	0
Solyd01g055300.1	1044	865	0	0
Solyd01g055310.1	1107	928	0	0
Solyd01g055320.1	1356	1177	22	6.83366
Solyd01g055330.1	912	733	3	1.49632
Solyd01g055340.1	765	586	0	0
Solyd01g055350.1	687	508	0	0
Solyd01g055360.1	702	523	9	6.29141
Solyd01g055370.1	390	211	0	0
Solyd01g055380.1	459	280	58	75.7316
Solyd01g055390.1	360	181	0	0
Solyd01g055400.1	2535	2356	0	0
Solyd01g055410.1	357	178	0	0
Solyd01g055420.1	1398	1219	0	0
Solyd01g055430.1	597	418	0	0
Solyd01g055440.1	2536	2357	167	25.9038
Solyd01g055450.1	255	76.0064	6	28.8608
Solyd01g055460.1	816	637	559	320.833
Solyd01g055470.1	957	778	24	11.2782
Solyd01g055480.1	903	724	0	0
Solyd01g055490.1	445	266	0	0
Solyd01g055500.1	393	214	0	0
Solyd01g055510.1	312	133	0	0
Solyd01g055520.1	1974	1795	1	0.203677
Solyd01g055530.1	363	184	0	0
Solyd01g055540.1	993	814	0	0
Solyd01g055550.1	1995	1816	2	0.402644
Solyd01g055560.1	1245	1066	0	0
Solyd01g055570.1	1170	991	0	0
Solyd01g055580.1	1320	1141	0	0
Solyd01g055590.1	999	820	105	46.8147
Solyd01g055600.1	789	610	0	0
Solyd01g055610.1	1041	862	1	0.424131
Solyd01g055620.1	894	715	61	31.1911
Solyd01g055630.1	1350	1171	0	0
Solyd01g055640.1	332	153	15	35.8432
Solyd01g055650.1	2196	2017	27	4.89401
Solyd01g055660.1	1784	1605	105.717	24.0811
Solyd01g055670.1	627	448	14.2831	11.6561
Solyd01g055680.1	1845	1666	0	0
Solyd01g055690.1	1713	1534	0	0
Solyd01g055700.1	2176	1997	539	98.6774
Solyd01g055710.1	1464	1285	0	0
Solyd01g055720.1	552	373	14.5	14.2124
Solyd01g055730.1	480	301	5	6.0731
Solyd01g055740.1	765	586	21.1494	13.1949
Solyd01g055750.1	1337	1158	7	2.21002
Solyd01g055760.1	468	289	8	10.1204
Solyd01g055770.1	708	529	12.8506	8.88127
Solyd01g055780.1	480	301	0	0
Solyd01g055790.1	765	586	72	44.9202
Solyd01g055800.1	552	373	14.5	14.2124
Solyd01g055810.1	641	462	89	70.4296
Solyd01g055820.1	483	304	0	0
Solyd01g055830.1	801	622	14	8.22895
Solyd01g055840.1	801	622	2	1.17556
Solyd01g055850.1	1023	844	1	0.433176
Solyd01g055860.1	1521	1342	0	0
Solyd01g055870.1	315	136	57	153.23
Solyd01g055880.1	1041	862	30	12.7239
Solyd01g055890.1	1224	1045	1	0.349857
Solyd01g055900.1	297	118	0	0
Solyd01g055910.1	315	136	0	0
Solyd01g055920.1	576	397	22	20.26
Solyd01g055930.1	852	673	0	0
Solyd01g055940.1	402	223	0	0
Solyd01g055950.1	1551	1372	0	0
Solyd01g055960.1	858	679	0	0
Solyd01g055970.1	795	616	8	4.74806
Solyd01g055980.1	1818	1639	1	0.223063
Solyd01g055990.1	1323	1144	17	5.43288
Solyd01g056000.1	651	472	0	0
Solyd01g056010.1	1755	1576	0	0
Solyd01g056020.1	888	709	31.2	16.0885
Solyd01g056030.1	459	280	34.4144	44.9354
Solyd01g056040.1	888	709	163.8	84.4646
Solyd01g056050.1	1341	1162	97.3034	30.6146
Solyd01g056060.1	1428	1249	7	2.049
Solyd01g056070.1	1197	1018	48.5079	17.4209
Solyd01g056080.1	1518	1339	9	2.45736
Solyd01g056090.1	1323	1144	82.2822	26.2958
Solyd01g056100.1	1428	1249	7	2.049
Solyd01g056110.1	1161	982	28.4921	10.6077
Solyd01g056120.1	1539	1360	0	0
Solyd01g056130.1	723	544	0	0
Solyd01g056140.1	597	418	0	0
Solyd01g056150.1	1281	1102	0	0
Solyd01g056160.1	1669	1490	0	0
Solyd01g056170.1	753	574	0	0
Solyd01g056180.1	414	235	0	0
Solyd01g056190.1	516	337	0	0
Solyd01g056200.1	549	370	0	0
Solyd01g056210.1	1482	1303	36	10.101
Solyd01g056220.1	819	640	14	7.99751
Solyd01g056230.1	1124	945	223	86.274
Solyd01g056240.1	831	652	372	208.594
Solyd01g056250.1	1320	1141	89	28.5175
