target_id	length	eff_length	est_counts	tpm
Solyd01g051270.1	792	613	414	140.491
Solyd01g051280.1	2580	2401	56.1607	4.86574
Solyd01g051290.1	951	772	0	0
Solyd01g051300.1	324	145	11	15.781
Solyd01g051310.1	1146	967	35	7.52922
Solyd01g051320.1	2550	2371	36	3.15849
Solyd01g051330.1	1318	1139	161	29.4043
Solyd01g051340.1	444	265	0	0
Solyd01g051350.1	183	17.7996	0	0
Solyd01g051360.1	351	172	0	0
Solyd01g051370.1	2790	2611	37.8393	3.0147
Solyd01g051380.1	1214	1035	457.834	92.0188
Solyd01g051390.1	474	295	3	2.11547
Solyd01g051400.1	2052	1873	326.9	36.3066
Solyd01g051410.1	504	325	302.044	193.328
Solyd01g051420.1	1218	1039	26.9355	5.39284
Solyd01g051430.1	942	763	759.266	207.004
Solyd01g051440.1	501	322	474.956	306.836
Solyd01g051450.1	1218	1039	140.065	28.0428
Solyd01g051460.1	339	160	187	243.125
Solyd01g051470.1	1122	943	39	8.60323
Solyd01g051480.1	1770	1591	8	1.04599
Solyd01g051490.1	1032	853	163	39.7509
Solyd01g051500.1	945	766	6	1.62941
Solyd01g051510.1	945	766	0	0
Solyd01g051520.1	1170	991	28	5.8775
Solyd01g051540.1	1566	1387	42	6.29914
Solyd01g051530.1	522	343	54	32.7498
Solyd01g051550.1	537	358	13	7.55386
Solyd01g051560.1	465	286	2	1.4547
Solyd01g051570.1	2482	2303	726	65.5769
Solyd01g051580.1	1041	862	267	64.4336
Solyd01g051590.1	975	796	38	9.93068
Solyd01g051600.1	993	814	0	0
Solyd01g051610.1	1028	849	47.6682	11.6796
Solyd01g051620.1	729	550	15.3318	5.7988
Solyd01g051630.1	1185	1006	324	66.997
Solyd01g051640.1	1830	1651	65	8.18983
Solyd01g051650.1	5700	5521	270	10.1731
Solyd01g051670.1	5763	5584	395	14.715
Solyd01g051660.1	3114	2935	27	1.91366
Solyd01g051680.1	582	403	204	105.301
Solyd01g051690.1	826	647	2588	832.086
Solyd01g051700.1	1677	1498	1185	164.556
Solyd01g051710.1	1614	1435	0	0
Solyd01g051720.1	1131	952	154	33.6506
Solyd01g051730.1	750	571	0	0
Solyd01g051740.1	342	163	0	0
Solyd01g051750.1	1124	945	36	7.92463
Solyd01g051760.1	1992	1813	44	5.04851
Solyd01g051770.1	1467	1288	85	13.7281
Solyd01g051780.1	1038	859	448	108.491
Solyd01g051790.1	4782	4603	144	6.50774
Solyd01g051800.1	2580	2401	37	3.20566
Solyd01g051810.1	2703	2524	845.673	69.6982
Solyd01g051820.1	738	559	0	0
Solyd01g051840.1	369	190	0	0
Solyd01g051830.1	936	757	0	0
Solyd01g051850.1	936	757	0	0
Solyd01g051860.1	936	757	0	0
Solyd01g051870.1	1410	1231	4.94354	0.835388
Solyd01g051880.1	1444	1265	60	9.86664
Solyd01g051890.1	2552	2373	1	0.0876619
Solyd01g051900.1	1308	1129	150	27.6379
Solyd01g051910.1	6600	6421	0	0
Solyd01g051920.1	1283	1104	2	0.376851
Solyd01g051930.1	474	295	0	0
Solyd01g051940.1	696	517	0	0
Solyd01g051950.1	2100	1921	0	0
Solyd01g051960.1	1221	1042	0	0
Solyd01g051970.1	4593	4414	0	0
Solyd01g051980.1	1254	1075	54.7288	10.5905
Solyd01g051990.1	1612	1433	2.96546	0.430482
Solyd01g052000.1	2297	2118	0	0
Solyd01g052010.1	351	172	0	0
Solyd01g052020.1	1065	886	0	0
Solyd01g052030.1	351	172	0	0
Solyd01g052040.1	2276	2097	3	0.297599
Solyd01g052050.1	1835	1656	7.03454	0.883657
Solyd01g052060.1	1254	1075	133.457	25.8252
Solyd01g052070.1	1749	1570	0	0
Solyd01g052080.1	1344	1165	62.9192	11.2348
Solyd01g052090.1	987	808	14.8137	3.81382
Solyd01g052100.1	1827	1648	321	40.5188
Solyd01g052110.1	1914	1735	76	9.11219
Solyd01g052120.1	3573	3394	19	1.16453
Solyd01g052130.1	2247	2068	217.081	21.8363
Solyd01g052140.1	1749	1570	0	0
Solyd01g052150.1	1281	1102	13	2.45398
Solyd01g052160.1	336	157	0	0
Solyd01g052170.1	1056	877	2	0.474394
Solyd01g052180.1	2727	2548	4	0.326565
Solyd01g052190.1	786	607	121.379	41.5972
Solyd01g052200.1	1140	961	142	30.7378
Solyd01g052210.1	1270	1091	102	19.4484
Solyd01g052220.1	1846	1667	830	103.574
Solyd01g052230.1	1443	1264	665	109.442
Solyd01g052240.1	1713	1534	0	0
Solyd01g052250.1	3234	3055	5	0.340461
Solyd01g052260.1	2259	2080	258	25.8027
Solyd01g052270.1	5034	4855	39	1.67103
Solyd01g052280.1	2865	2686	334.098	25.8748
Solyd01g052290.1	516	337	1414	872.827
Solyd01g052300.1	273	94.0001	3	6.63898
Solyd01g052310.1	2556	2377	5	0.437572
Solyd01g052320.1	909	730	56	15.9578
Solyd01g052330.1	984	805	600	155.047
Solyd01g052340.1	903	724	51	14.6535
Solyd01g052350.1	3744	3565	106.793	6.23148
Solyd01g052360.1	339	160	10.207	13.2705
Solyd01g052370.1	3257	3078	80	5.40667
Solyd01g052380.1	1525	1346	174	26.8914
Solyd01g052390.1	1509	1330	149.732	23.4192
Solyd01g052400.1	408	229	4.47951e-06	4.06914e-06
Solyd01g052410.1	2861	2682	3.90165	0.30262
Solyd01g052420.1	1509	1330	65.2679	10.2084
Solyd01g052430.1	423	244	11.0991	9.46252
Solyd01g052440.1	723	544	44.6777	17.0844
Solyd01g052450.1	573	394	2.62667	1.38681
Solyd01g052460.1	594	415	0	0
Solyd01g052470.1	2298	2119	6.5182	0.63989
Solyd01g052480.1	2265	2086	54.9357	5.47833
Solyd01g052490.1	2325	2146	5.72904	0.555342
Solyd01g052500.1	1218	1039	31.3399	6.27467
Solyd01g052510.1	1179	1000	17.0737	3.55169
Solyd01g052520.1	1236	1057	1	0.196804
Solyd01g052530.1	1354	1175	38	6.72751
Solyd01g052540.1	2034	1855	759	85.115
Solyd01g052550.1	1233	1054	0	0
Solyd01g052560.1	1566	1387	0	0
Solyd01g052570.1	2325	2146	0	0
Solyd01g052580.1	777	598	194	67.4853
Solyd01g052590.1	1419	1240	51	8.55573
Solyd01g052600.1	3161	2982	156	10.8824
Solyd01g052610.1	2742	2563	12	0.97396
Solyd01g052620.1	2325	2146	274	26.5601
Solyd01g052630.1	1233	1054	0	0
Solyd01g052640.1	3355	3176	192	12.5756
Solyd01g052650.1	927	748	4	1.11242
Solyd01g052660.1	2601	2422	14	1.20244
Solyd01g052670.1	438	259	5	4.01586
Solyd01g052680.1	762	583	0	0
Solyd01g052700.1	1164	985	0	0
Solyd01g052690.1	843	664	0	0
Solyd01g052720.1	759	580	16	5.73853
Solyd01g052710.1	1144	965	0	0
Solyd01g052730.1	843	664	0	0
Solyd01g052740.1	1611	1432	171.317	24.8867
Solyd01g052750.1	965	786	32.8543	8.69516
Solyd01g052760.1	612	433	0	0
Solyd01g052770.1	684	505	8.82548	3.63543
Solyd01g052780.1	1327	1148	237.683	43.0689
Solyd01g052790.1	725	546	47.1457	17.9621
Solyd01g052800.1	612	433	0	0
Solyd01g052810.1	840	661	0	0
Solyd01g052820.1	702	523	94.7807	37.6987
Solyd01g052830.1	798	619	0.532213	0.178856
Solyd01g052840.1	537	358	0	0
Solyd01g052850.1	840	661	0	0
Solyd01g052860.1	2514	2335	20	1.78177
Solyd01g052870.1	1869	1690	9.46779	1.16539
Solyd01g052880.1	816	637	173.219	56.5673
Solyd01g052890.1	690	511	42	17.0977
Solyd01g052900.1	1440	1261	33	5.44386
Solyd01g052920.1	525	346	9	5.41097
Solyd01g052910.1	549	370	11	6.18443
Solyd01g052930.1	1029	850	15	3.67097
Solyd01g052940.1	549	370	1	0.562221
Solyd01g052950.1	1146	967	35	7.52922
Solyd01g052960.1	384	205	0	0
Solyd01g052970.1	970	791	15	3.94478
Solyd01g052980.1	2976	2797	13	0.966851
Solyd01g052990.1	474	295	330	232.702
Solyd01g053000.1	381	202	1	1.02981
Solyd01g053010.1	2448	2269	39	3.57551
Solyd01g053020.1	543	364	36	20.5736
Solyd01g053030.1	891	712	38	11.1023
Solyd01g053040.1	999	820	87.5613	22.213
Solyd01g053050.1	609	430	53.1876	25.7306
Solyd01g053060.1	1134	955	0	0
Solyd01g053070.1	306	127	20.4387	33.4778
Solyd01g053080.1	648	469	31.8124	14.1102
Solyd01g053090.1	714	535	0	0
Solyd01g053100.1	1074	895	81	18.8265
Solyd01g053110.1	2382	2203	0	0
Solyd01g053120.1	2796	2617	0	0
Solyd01g053130.1	1119	940	10	2.213
Solyd01g053140.1	1212	1033	28	5.63853
Solyd01g053150.1	1522	1343	1	0.154893
Solyd01g053160.1	7377	7198	253	7.31168
Solyd01g053170.1	1001	822	894	226.242
Solyd01g053180.1	573	394	0	0
Solyd01g053190.1	1017	838	92	22.8377
Solyd01g053200.1	1248	1069	208	40.4757
Solyd01g053210.1	1113	934	0	0
Solyd01g053220.1	861	682	1	0.305017
Solyd01g053230.1	1206	1027	159	32.2059
Solyd01g053240.1	1296	1117	305	56.8009
Solyd01g053250.1	354	175	207.172	246.264
Solyd01g053260.1	261	82.002	83.8282	212.654
Solyd01g053270.1	654	475	45	19.7073
Solyd01g053280.1	1464	1285	13999	2266.22
Solyd01g053290.1	5199	5020	83	3.4394
Solyd01g053300.1	2092	1913	47	5.11083
Solyd01g053310.1	2875	2696	65	5.01536
Solyd01g053320.1	1559	1380	165	24.8721
Solyd01g053330.1	2133	1954	202	21.5048
Solyd01g053340.1	1833	1654	160	20.123
Solyd01g053350.1	978	799	0	0
Solyd01g053360.1	1210	1031	33	6.65831
Solyd01g053370.1	1308	1129	60	11.0552
Solyd01g053380.1	1269	1090	138	26.3367
Solyd01g053390.1	1806	1627	9	1.1507
Solyd01g053400.1	585	406	0	0
Solyd01g053410.1	558	379	682	374.329
Solyd01g053420.1	453	274	21	15.9433
Solyd01g053430.1	444	265	139	109.113
Solyd01g053440.1	1221	1042	73	14.5735
Solyd01g053450.1	1374	1195	38	6.61491
Solyd01g053460.1	954	775	0	0
Solyd01g053470.1	2399	2220	148	13.8681
Solyd01g053480.1	2989	2810	90	6.66261
Solyd01g053490.1	1972	1793	758	87.9422
Solyd01g053500.1	894	715	43	12.5104
Solyd01g053510.1	408	229	0	0
Solyd01g053520.1	372	193	55	59.2808
Solyd01g053530.1	879	700	184	54.68
Solyd01g053540.1	2502	2323	0	0
Solyd01g053550.1	1758	1579	5	0.658713
Solyd01g053560.1	750	571	0	0
Solyd01g053570.1	2169	1990	23	2.40427
Solyd01g053580.1	2685	2506	0	0
Solyd01g053590.1	2082	1903	6	0.655875
Solyd01g053600.1	2442	2263	7.14782	0.657049
Solyd01g053610.1	1848	1669	15.3041	1.90748
Solyd01g053620.1	1002	823	0	0
Solyd01g053630.1	1980	1801	0	0
Solyd01g053640.1	1755	1576	0	0
Solyd01g053650.1	591	412	0	0
Solyd01g053660.1	583	404	4.8	2.47154
Solyd01g053670.1	591	412	3	1.51472
Solyd01g053680.1	1821	1642	7	0.886816
Solyd01g053690.1	1083	904	46	10.5852
Solyd01g053700.1	1602	1423	74.2394	10.8527
Solyd01g053710.1	750	571	0	0
Solyd01g053720.1	405	226	0	0
Solyd01g053730.1	1623	1444	105.761	15.2358
Solyd01g053740.1	1635	1456	7	1.0001
Solyd01g053750.1	462	283	24	17.6414
Solyd01g053760.1	1083	904	0	0
Solyd01g053770.1	1870	1691	0	0
Solyd01g053780.1	399	220	0	0
Solyd01g053790.1	583	404	1.2	0.617886
Solyd01g053800.1	591	412	12	6.05888
Solyd01g053810.1	1824	1645	0	0
Solyd01g053820.1	930	751	0	0
Solyd01g053830.1	939	760	0	0
Solyd01g053840.1	255	76.0064	0	0
Solyd01g053850.1	993	814	25	6.38887
Solyd01g053860.1	2634	2455	189.696	16.0737
Solyd01g053870.1	1597	1418	395	57.9468
Solyd01g053880.1	1950	1771	38	4.46348
Solyd01g053890.1	434	255	0	0
Solyd01g053900.1	1938	1759	37	4.37567
Solyd01g053910.1	1882	1703	0	0
Solyd01g053920.1	1515	1336	0	0
Solyd01g053930.1	1182	1003	27	5.59978
Solyd01g053940.1	762	583	0	0
Solyd01g053950.1	1788	1609	2845	367.819
Solyd01g053960.1	657	478	2	0.870383
Solyd01g053970.1	910	731	0	0
Solyd01g053980.1	858	679	101	30.9428
Solyd01g053990.1	1200	1021	4	0.814972
Solyd01g054000.1	1515	1336	0	0
Solyd01g054010.1	2245	2066	0	0
Solyd01g054020.1	1047	868	2	0.479312
Solyd01g054030.1	2205	2026	2.30882	0.23706
Solyd01g054040.1	762	583	0	0
Solyd01g054050.1	2922	2743	7.43242	0.563655
Solyd01g054060.1	773	594	26.1445	9.15592
Solyd01g054070.1	567	388	8.42607	4.51754
Solyd01g054080.1	828	649	15.8555	5.08211
Solyd01g054090.1	1406	1227	35.5739	6.03109
Solyd01g054100.1	1614	1435	0	0
Solyd01g054110.1	630	451	9	4.15121
Solyd01g054120.1	2694	2515	247	20.43
Solyd01g054130.1	735	556	103.746	38.8156
Solyd01g054140.1	1746	1567	263.788	35.0183
Solyd01g054150.1	1011	832	0	0
Solyd01g054160.1	714	535	41	15.9418
Solyd01g054170.1	1020	841	104	25.7244
Solyd01g054180.1	1515	1336	2.80125	0.436169
Solyd01g054190.1	603	424	12.2536	6.01185
Solyd01g054200.1	1754	1575	9.21176	1.21666
Solyd01g054210.1	891	712	0	0
Solyd01g054220.1	1729	1550	29.1987	3.91869
Solyd01g054230.1	1308	1129	115	21.1891
Solyd01g054240.1	1419	1240	314	52.6764
Solyd01g054250.1	1119	940	0	0
Solyd01g054260.1	1506	1327	0	0
Solyd01g054270.1	1317	1138	155	28.3333
Solyd01g054280.1	1329	1150	6	1.08533
Solyd01g054290.1	1340	1161	17	3.04597
Solyd01g054300.1	942	763	108	29.4447
Solyd01g054310.1	795	616	27	9.11783
Solyd01g054320.1	450	271	89.1512	68.4332
Solyd01g054330.1	2980	2801	1100.38	81.7218
Solyd01g054340.1	1287	1108	2116	397.269
Solyd01g054350.1	450	271	386.322	296.544
Solyd01g054360.1	5239	5060	1165.62	47.9198
Solyd01g054370.1	2265	2086	0	0
Solyd01g054380.1	519	340	9	5.50645
Solyd01g054390.1	729	550	80	30.2577
Solyd01g054400.1	1203	1024	149.333	30.3365
Solyd01g054410.1	957	778	116	31.0161
Solyd01g054420.1	1203	1024	186.667	37.9206
Solyd01g054430.1	297	118	171.208	301.822
Solyd01g054440.1	1467	1288	2.62748	0.424357
Solyd01g054450.1	495	316	0	0
Solyd01g054460.1	516	337	0	0
Solyd01g054470.1	297	118	90.7921	160.057
Solyd01g054480.1	2238	2059	136.373	13.7778
Solyd01g054490.1	1161	982	49	10.3799
Solyd01g054500.1	2228	2049	494	50.1526
Solyd01g054510.1	1218	1039	114	22.8243
Solyd01g054520.1	1794	1615	5	0.64403
Solyd01g054530.1	609	430	49	23.7048
Solyd01g054540.1	2244	2065	213	21.457
Solyd01g054550.1	339	160	64	83.2086
Solyd01g054560.1	1398	1219	31	5.29013
Solyd01g054570.1	387	208	0	0
Solyd01g054580.1	508	329	1	0.632285
Solyd01g054590.1	1219	1040	66	13.2014
Solyd01g054600.1	1959	1780	0	0
Solyd01g054610.1	1745	1566	112	14.8777
Solyd01g054620.1	1122	943	9	1.98536
Solyd01g054630.1	1059	880	64	15.1288
Solyd01g054650.1	669	490	0	0
Solyd01g054640.1	639	460	28	12.6622
Solyd01g054660.1	4086	3907	71	3.78028
Solyd01g054670.1	948	769	0	0
Solyd01g054680.1	2205	2026	5	0.51338
Solyd01g054690.1	348	169	37	45.5432
Solyd01g054700.1	1052	873	67	15.965
Solyd01g054710.1	1440	1261	4	0.659862
Solyd01g054720.1	1443	1264	2	0.329148
Solyd01g054730.1	3683	3504	113	6.70846
Solyd01g054740.1	1422	1243	44	7.3636
Solyd01g054750.1	832	653	13	4.14132
Solyd01g054760.1	2382	2203	9	0.849839
Solyd01g054770.1	1629	1450	391.503	56.1663
Solyd01g054780.1	471	292	0	0
Solyd01g054790.1	735	556	5.49711	2.05669
Solyd01g054800.1	1257	1078	0	0
Solyd01g054810.1	1281	1102	5	0.943837
Solyd01g054820.1	1257	1078	0	0
Solyd01g054830.1	1281	1102	5	0.943837
Solyd01g054840.1	1281	1102	5	0.943837
Solyd01g054850.1	1170	991	27	5.66759
Solyd01g054860.1	1227	1048	0	0
Solyd01g054870.1	348	169	0	0
Solyd01g054880.1	870	691	0	0
Solyd01g054890.1	1524	1345	0	0
Solyd01g054900.1	318	139	0	0
Solyd01g054910.1	1479	1300	16	2.56027
Solyd01g054920.1	624	445	0	0
Solyd01g054930.1	657	478	2	0.870383
Solyd01g054940.1	1179	1000	95	19.7621
Solyd01g054950.1	993	814	0	0
Solyd01g054960.1	939	760	0	0
Solyd01g054970.1	1053	874	0	0
Solyd01g054980.1	1161	982	0	0
Solyd01g054990.1	357	178	0	0
Solyd01g055000.1	1002	823	19.5068	4.93053
Solyd01g055010.1	555	376	27.2826	15.0941
Solyd01g055020.1	792	613	68	23.0758
Solyd01g055030.1	543	364	0	0
Solyd01g055040.1	552	373	25	13.9425
Solyd01g055050.1	660	481	103	44.5452
Solyd01g055060.1	2451	2272	0	0
Solyd01g055070.1	972	793	6	1.57393
Solyd01g055080.1	801	622	0	0
Solyd01g055090.1	570	391	0	0
Solyd01g055100.1	2376	2197	0	0
Solyd01g055110.1	1299	1120	0	0
Solyd01g055120.1	1125	946	40	8.79584
Solyd01g055130.1	552	373	0	0
Solyd01g055140.1	636	457	74.0151	33.6909
Solyd01g055150.1	495	316	0	0
Solyd01g055160.1	528	349	0	0
Solyd01g055170.1	288	109	0	0
Solyd01g055180.1	1914	1735	1	0.119897
Solyd01g055190.1	519	340	119.095	72.8656
Solyd01g055200.1	1914	1735	0	0
Solyd01g055210.1	288	109	0	0
Solyd01g055220.1	528	349	0	0
Solyd01g055230.1	1914	1735	0	0
Solyd01g055240.1	492	313	336.905	223.909
Solyd01g055250.1	603	424	87.9572	43.1533
Solyd01g055260.1	489	310	64.543	43.3108
Solyd01g055270.1	534	355	24.4998	14.3563
Solyd01g055280.1	597	418	3	1.49298
Solyd01g055290.1	573	394	1	0.527974
Solyd01g055300.1	1044	865	39.8693	9.58806
Solyd01g055310.1	1107	928	0	0
Solyd01g055320.1	1356	1177	25.1307	4.44158
Solyd01g055330.1	912	733	12	3.40554
Solyd01g055340.1	765	586	0	0
Solyd01g055350.1	687	508	0	0
Solyd01g055360.1	702	523	22	8.75043
Solyd01g055370.1	390	211	1	0.985884
Solyd01g055380.1	459	280	43	31.9462
Solyd01g055390.1	360	181	0	0
Solyd01g055400.1	2535	2356	163.568	14.4421
Solyd01g055410.1	357	178	0	0
Solyd01g055420.1	1398	1219	0	0
Solyd01g055430.1	597	418	8	3.98127
Solyd01g055440.1	2536	2357	85.4323	7.53999
Solyd01g055450.1	255	76.0064	22	60.2117
Solyd01g055460.1	816	637	321	104.827
Solyd01g055470.1	957	778	12	3.20856
Solyd01g055480.1	903	724	0	0
Solyd01g055490.1	445	266	0	0
Solyd01g055500.1	393	214	0	0
Solyd01g055510.1	312	133	2	3.12814
Solyd01g055520.1	1974	1795	0	0
Solyd01g055530.1	363	184	0	0
Solyd01g055540.1	993	814	0	0
Solyd01g055550.1	1995	1816	0	0
Solyd01g055560.1	1245	1066	20.9894	4.09591
Solyd01g055570.1	1170	991	6.36855	1.33683
Solyd01g055580.1	1320	1141	15.0106	2.73667
Solyd01g055590.1	999	820	16.6314	4.21915
Solyd01g055600.1	789	610	0	0
Solyd01g055610.1	1041	862	55	13.2728
Solyd01g055620.1	894	715	1251	363.965
Solyd01g055630.1	1350	1171	62	11.014
Solyd01g055640.1	332	153	4	5.43847
Solyd01g055650.1	2196	2017	270	27.8462
Solyd01g055660.1	1784	1605	510.253	66.1332
Solyd01g055670.1	627	448	171.747	79.7478
Solyd01g055680.1	1845	1666	0	0
Solyd01g055690.1	1713	1534	0	0
Solyd01g055700.1	2176	1997	188	19.5834
Solyd01g055710.1	1464	1285	0	0
Solyd01g055720.1	552	373	87	48.5198
Solyd01g055730.1	480	301	192	132.692
Solyd01g055740.1	765	586	247.062	87.7035
Solyd01g055750.1	1337	1158	21	3.77241
Solyd01g055760.1	468	289	67	48.2265
Solyd01g055770.1	708	529	15.9379	6.26737
Solyd01g055780.1	480	301	0	0
Solyd01g055790.1	765	586	285	101.171
Solyd01g055800.1	552	373	87	48.5198
Solyd01g055810.1	641	462	254	114.367
Solyd01g055820.1	483	304	0	0
Solyd01g055830.1	801	622	25.5	8.52822
Solyd01g055840.1	801	622	8.5	2.84274
Solyd01g055850.1	1023	844	0	0
Solyd01g055860.1	1521	1342	0	0
Solyd01g055870.1	315	136	203	310.503
Solyd01g055880.1	1041	862	0	0
Solyd01g055890.1	1224	1045	56	11.1476
Solyd01g055900.1	297	118	0	0
Solyd01g055910.1	315	136	0	0
Solyd01g055920.1	576	397	57	29.8671
Solyd01g055930.1	852	673	0	0
Solyd01g055940.1	402	223	0	0
Solyd01g055950.1	1551	1372	0	0
Solyd01g055960.1	858	679	0	0
Solyd01g055970.1	795	616	0	0
Solyd01g055980.1	1818	1639	12	1.52304
Solyd01g055990.1	1323	1144	55	10.001
Solyd01g056000.1	651	472	0	0
Solyd01g056010.1	1755	1576	2	0.263987
Solyd01g056020.1	888	709	8	2.34721
Solyd01g056030.1	459	280	207.965	154.505
Solyd01g056040.1	888	709	24	7.04163
Solyd01g056050.1	1341	1162	256.877	45.9863
Solyd01g056060.1	1428	1249	143	23.8167
Solyd01g056070.1	1197	1018	490.178	100.165
Solyd01g056080.1	1518	1339	7.99988	1.24283
Solyd01g056090.1	1323	1144	29.1572	5.30186
Solyd01g056100.1	1428	1249	0	0
Solyd01g056110.1	1161	982	40.8215	8.64742
Solyd01g056120.1	1539	1360	0.000117727	1.80072e-05
Solyd01g056130.1	723	544	0	0
Solyd01g056140.1	597	418	0	0
Solyd01g056150.1	1281	1102	0	0
Solyd01g056160.1	1669	1490	0	0
