target_id	length	eff_length	est_counts	tpm
Solyd01g050490.1	795	616	2	1.07169
Solyd01g050500.1	276	97.0001	0	0
Solyd01g050510.1	1891	1712	30	5.78412
Solyd01g050520.1	675	496	1	0.665485
Solyd01g050530.1	666	487	31	21.0113
Solyd01g050540.1	1749	1570	12	2.52291
Solyd01g050550.1	324	145	0	0
Solyd01g050560.1	1282	1103	94	28.1302
Solyd01g050570.1	966	787	87	36.4892
Solyd01g050580.1	408	229	7	10.0898
Solyd01g050590.1	531	352	0	0
Solyd01g050600.1	1401	1222	9	2.43104
Solyd01g050610.1	1098	919	6	2.15504
Solyd01g050620.1	1803	1624	177	35.9755
Solyd01g050630.1	1203	1024	5	1.61172
Solyd01g050640.1	1902	1723	23	4.40618
Solyd01g050650.1	981	802	38	15.6397
Solyd01g050660.1	4257	4078	114	9.22737
Solyd01g050670.1	3456	3277	114	11.4828
Solyd01g050680.1	657	478	30	20.7164
Solyd01g050690.1	1464	1285	27	6.93555
Solyd01g050700.1	297	118	0	0
Solyd01g050710.1	1390	1211	3.73519	1.0181
Solyd01g050720.1	603	424	20.6818	16.1006
Solyd01g050730.1	1590	1411	691	161.648
Solyd01g050740.1	603	424	112.273	87.4034
Solyd01g050750.1	603	424	62.0455	48.3019
Solyd01g050760.1	1391	1212	218.774	59.5817
Solyd01g050770.1	1401	1222	397.91	107.481
Solyd01g050780.1	600	421	0	0
Solyd01g050790.1	1493	1314	32	8.03849
Solyd01g050800.1	2409	2230	0	0
Solyd01g050810.1	1623	1444	0	0
Solyd01g050820.1	930	751	0	0
Solyd01g050830.1	1177	998	5	1.65371
Solyd01g050840.1	408	229	0	0
Solyd01g050850.1	1662	1483	135.343	30.1242
Solyd01g050860.1	2256	2077	24	3.81412
Solyd01g050870.1	3789	3610	48.2562	4.41231
Solyd01g050880.1	1431	1252	10	2.63643
Solyd01g050890.1	1680	1501	23	5.05786
Solyd01g050900.1	834	655	182	91.7171
Solyd01g050910.1	786	607	238	129.422
Solyd01g050920.1	930	751	0	0
Solyd01g050930.1	1392	1213	0	0
Solyd01g050940.1	2241	2062	0	0
Solyd01g050950.1	629	450	23.0011	16.8716
Solyd01g050960.1	1247	1068	45.6558	14.1106
Solyd01g050970.1	2256	2077	24	3.81412
Solyd01g050980.1	309	130	0	0
Solyd01g050990.1	531	352	0	0
Solyd01g051000.1	2469	2290	0	0
Solyd01g051010.1	1959	1780	0	0
Solyd01g051020.1	1182	1003	0	0
Solyd01g051030.1	2139	1960	25	4.21021
Solyd01g051040.1	1489	1310	0	0
Solyd01g051050.1	936	757	0	0
Solyd01g051060.1	600	421	0	0
Solyd01g051070.1	1401	1222	728.09	196.668
Solyd01g051080.1	1020	841	0	0
Solyd01g051090.1	1393	1214	0.491119	0.133533
Solyd01g051100.1	1446	1267	15	3.90782
Solyd01g051110.1	558	379	32	27.8696
Solyd01g051120.1	2154	1975	6.1252	1.0237
Solyd01g051130.1	1344	1165	0	0
Solyd01g051140.1	2514	2335	15.5941	2.20442
Solyd01g051150.1	813	634	0	0
Solyd01g051160.1	1137	958	15	5.16828
Solyd01g051170.1	1128	949	0	0
Solyd01g051180.1	942	763	31	13.4109
Solyd01g051190.1	1815	1636	85	17.1497
Solyd01g051200.1	2511	2332	10.4059	1.47289
Solyd01g051210.1	801	622	8	4.24541
Solyd01g051220.1	699	520	2	1.26954
Solyd01g051230.1	1314	1135	9	2.61738
Solyd01g051240.1	582	403	62	50.7816
Solyd01g051250.1	1629	1450	8	1.82113
Solyd01g051260.1	2412	2233	92	13.5994
Solyd01g051270.1	792	613	126	67.8469
Solyd01g051280.1	2580	2401	76.7417	10.5502
Solyd01g051290.1	951	772	2	0.855131
Solyd01g051300.1	324	145	0	0
Solyd01g051310.1	1146	967	37.8759	12.9287
Solyd01g051320.1	2550	2371	9	1.25294
Solyd01g051330.1	1318	1139	229	66.3639
Solyd01g051340.1	444	265	0	0
Solyd01g051350.1	183	17.7996	0	0
Solyd01g051360.1	351	172	0	0
Solyd01g051370.1	2790	2611	44.2583	5.59511
Solyd01g051380.1	1214	1035	659.11	210.202
Solyd01g051390.1	474	295	2	2.23784
Solyd01g051400.1	2052	1873	449.41	79.2
Solyd01g051410.1	504	325	2.80169	2.84548
Solyd01g051420.1	1218	1039	0	0
Solyd01g051430.1	942	763	256.48	110.956
Solyd01g051440.1	501	322	184.198	188.821
Solyd01g051450.1	1218	1039	128	40.6644
Solyd01g051460.1	339	160	111	228.993
Solyd01g051470.1	1122	943	40.1241	14.0447
Solyd01g051480.1	1770	1591	10	2.07467
Solyd01g051490.1	1032	853	154	59.5925
Solyd01g051500.1	945	766	1	0.430915
Solyd01g051510.1	945	766	1	0.430915
Solyd01g051520.1	1170	991	15	4.99618
Solyd01g051540.1	1566	1387	63	14.9928
Solyd01g051530.1	522	343	19	18.2844
Solyd01g051550.1	537	358	9	8.29812
Solyd01g051560.1	465	286	3	3.46238
Solyd01g051570.1	2482	2303	372	53.3174
Solyd01g051580.1	1041	862	263	100.709
Solyd01g051590.1	975	796	182	75.4707
Solyd01g051600.1	993	814	0	0
Solyd01g051610.1	1028	849	105.763	41.1195
Solyd01g051620.1	729	550	21.2366	12.7451
Solyd01g051630.1	1185	1006	147	48.2325
Solyd01g051640.1	1830	1651	67	13.3952
Solyd01g051650.1	5700	5521	329	19.6697
Solyd01g051670.1	5763	5584	156	9.22145
Solyd01g051660.1	3114	2935	7	0.787245
Solyd01g051680.1	582	403	26	21.2955
Solyd01g051690.1	826	647	357	182.131
Solyd01g051700.1	1677	1498	639	140.802
Solyd01g051710.1	1614	1435	0	0
Solyd01g051720.1	1131	952	59	20.4567
Solyd01g051730.1	750	571	0	0
Solyd01g051740.1	342	163	0	0
Solyd01g051750.1	1124	945	16	5.58867
Solyd01g051760.1	1992	1813	36	6.55428
Solyd01g051770.1	1467	1288	37	9.48213
Solyd01g051780.1	1038	859	167	64.1717
Solyd01g051790.1	4782	4603	324.934	23.301
Solyd01g051800.1	2580	2401	55.3858	7.61424
Solyd01g051810.1	2703	2524	1360	177.856
Solyd01g051820.1	738	559	0	0
Solyd01g051840.1	369	190	0	0
Solyd01g051830.1	936	757	0	0
Solyd01g051850.1	936	757	0	0
Solyd01g051860.1	936	757	0	0
Solyd01g051870.1	1410	1231	6.14903	1.6488
Solyd01g051880.1	1444	1265	3	0.7828
Solyd01g051890.1	2552	2373	2	0.278197
Solyd01g051900.1	1308	1129	96	28.0671
Solyd01g051910.1	6600	6421	2	0.102813
Solyd01g051920.1	1283	1104	6.04553	1.80753
Solyd01g051930.1	474	295	2.52526	2.82556
Solyd01g051940.1	696	517	0	0
Solyd01g051950.1	2100	1921	0	0
Solyd01g051960.1	1221	1042	0	0
Solyd01g051970.1	4593	4414	0	0
Solyd01g051980.1	1254	1075	3.12	0.958002
Solyd01g051990.1	1612	1433	20.4324	4.70646
Solyd01g052000.1	2297	2118	0	0
Solyd01g052010.1	351	172	0	0
Solyd01g052020.1	1065	886	4.42921	1.65011
Solyd01g052030.1	351	172	0	0
Solyd01g052040.1	2276	2097	0	0
Solyd01g052050.1	1835	1656	30.5676	6.09285
Solyd01g052060.1	1254	1075	35.88	11.017
Solyd01g052070.1	1749	1570	0	0
Solyd01g052080.1	1344	1165	71.0779	20.1386
Solyd01g052090.1	987	808	0	0
Solyd01g052100.1	1827	1648	193	38.6563
Solyd01g052110.1	1914	1735	49	9.32216
Solyd01g052120.1	3573	3394	31	3.01488
Solyd01g052130.1	2247	2068	362.922	57.9273
Solyd01g052140.1	1749	1570	3	0.630727
Solyd01g052150.1	1281	1102	20	5.99057
Solyd01g052160.1	336	157	3	6.30727
Solyd01g052170.1	1056	877	0	0
Solyd01g052180.1	2727	2548	2	0.25909
Solyd01g052190.1	786	607	109	59.2731
Solyd01g052200.1	1140	961	151	51.8649
Solyd01g052210.1	1270	1091	26	7.86627
Solyd01g052220.1	1846	1667	342	67.719
Solyd01g052230.1	1443	1264	679	177.314
Solyd01g052240.1	1713	1534	0	0
Solyd01g052250.1	3234	3055	4	0.432184
Solyd01g052260.1	2259	2080	286	45.3861
Solyd01g052270.1	5034	4855	99	6.73079
Solyd01g052280.1	2865	2686	66.9476	8.22715
Solyd01g052290.1	516	337	635.259	622.216
Solyd01g052300.1	273	94.0001	0	0
Solyd01g052310.1	2556	2377	0	0
Solyd01g052320.1	909	730	76	34.3646
Solyd01g052330.1	984	805	201	82.4177
Solyd01g052340.1	903	724	72	32.8257
Solyd01g052350.1	3744	3565	97.37	9.01542
Solyd01g052360.1	339	160	10.63	21.9296
Solyd01g052370.1	3257	3078	53	5.68365
Solyd01g052380.1	1525	1346	111	27.2206
Solyd01g052390.1	1509	1330	97.7692	24.2645
Solyd01g052400.1	408	229	495.741	714.561
Solyd01g052410.1	2861	2682	3.05237	0.375664
Solyd01g052420.1	1509	1330	25.2308	6.2618
Solyd01g052430.1	423	244	2	2.70558
Solyd01g052440.1	723	544	0	0
Solyd01g052450.1	573	394	0	0
Solyd01g052460.1	594	415	0	0
Solyd01g052470.1	2298	2119	0	0
Solyd01g052480.1	2265	2086	0	0
Solyd01g052490.1	2325	2146	2	0.307624
Solyd01g052500.1	1218	1039	0	0
Solyd01g052510.1	1179	1000	4	1.32032
Solyd01g052520.1	1236	1057	4	1.24912
Solyd01g052530.1	1354	1175	16	4.49472
Solyd01g052540.1	2034	1855	1204	214.241
Solyd01g052550.1	1233	1054	0	0
Solyd01g052560.1	1566	1387	0	0
Solyd01g052570.1	2325	2146	0	0
Solyd01g052580.1	777	598	116	64.029
Solyd01g052590.1	1419	1240	114	30.3461
Solyd01g052600.1	3161	2982	157	17.3785
Solyd01g052610.1	2742	2563	15	1.9318
Solyd01g052620.1	2325	2146	248	38.1454
Solyd01g052630.1	1233	1054	0	0
Solyd01g052640.1	3355	3176	134	13.9266
Solyd01g052650.1	927	748	0	0
Solyd01g052660.1	2601	2422	2	0.272569
Solyd01g052670.1	438	259	2	2.54889
Solyd01g052680.1	762	583	0	0
Solyd01g052700.1	1164	985	1	0.335107
Solyd01g052690.1	843	664	0	0
Solyd01g052720.1	759	580	27	15.3658
Solyd01g052710.1	1144	965	0	0
Solyd01g052730.1	843	664	0	0
Solyd01g052740.1	1611	1432	74.6456	17.206
Solyd01g052750.1	965	786	22.925	9.62735
Solyd01g052760.1	612	433	0	0
Solyd01g052770.1	684	505	24.953	16.3099
Solyd01g052780.1	1327	1148	128.354	36.9053
Solyd01g052790.1	725	546	35.075	21.2044
Solyd01g052800.1	612	433	0	0
Solyd01g052810.1	840	661	3.20016	1.59805
Solyd01g052820.1	702	523	102.947	64.9731
Solyd01g052830.1	798	619	16	8.53197
Solyd01g052840.1	537	358	0	0
Solyd01g052850.1	840	661	0	0
Solyd01g052860.1	2514	2335	54	7.63356
Solyd01g052870.1	1869	1690	0	0
Solyd01g052880.1	816	637	67.0526	34.7453
Solyd01g052890.1	690	511	15	9.68926
Solyd01g052900.1	1440	1261	26	6.80579
Solyd01g052920.1	525	346	7	6.67793
Solyd01g052910.1	549	370	17	15.1659
Solyd01g052930.1	1029	850	5	1.94165
Solyd01g052940.1	549	370	0	0
Solyd01g052950.1	1146	967	17	5.80287
Solyd01g052960.1	384	205	0	0
Solyd01g052970.1	970	791	14	5.84214
Solyd01g052980.1	2976	2797	21	2.47826
Solyd01g052990.1	474	295	185	207
Solyd01g053000.1	381	202	3	4.90219
Solyd01g053010.1	2448	2269	39	5.67349
Solyd01g053020.1	543	364	12	10.8818
Solyd01g053030.1	891	712	22	10.1991
Solyd01g053040.1	999	820	55.6133	22.3864
Solyd01g053050.1	609	430	32.4218	24.8879
Solyd01g053060.1	1134	955	0	0
Solyd01g053070.1	306	127	8.38672	21.7976
Solyd01g053080.1	648	469	26.5782	18.7056
Solyd01g053090.1	714	535	0	0
Solyd01g053100.1	1074	895	48.7562	17.9815
Solyd01g053110.1	2382	2203	14.2438	2.13418
Solyd01g053120.1	2796	2617	0	0
Solyd01g053130.1	1119	940	18	6.32069
Solyd01g053140.1	1212	1033	7	2.23675
Solyd01g053150.1	1522	1343	15	3.68668
Solyd01g053160.1	7377	7198	672	30.8161
Solyd01g053170.1	1001	822	932.58	374.485
Solyd01g053180.1	573	394	2	1.67554
Solyd01g053190.1	1017	838	96	37.8135
Solyd01g053200.1	1248	1069	150	46.3163
Solyd01g053210.1	1113	934	0	0
Solyd01g053220.1	861	682	1	0.483989
Solyd01g053230.1	1206	1027	111	35.6757
Solyd01g053240.1	1296	1117	250	73.8766
Solyd01g053250.1	354	175	97.1248	183.194
Solyd01g053260.1	261	82.002	41.8752	168.559
Solyd01g053270.1	654	475	32	22.237
Solyd01g053280.1	1464	1285	5366	1378.38
Solyd01g053290.1	5199	5020	175	11.5068
Solyd01g053300.1	2092	1913	75	12.941
Solyd01g053310.1	2875	2696	29	3.55057
Solyd01g053320.1	1559	1380	109	26.0716
Solyd01g053330.1	2133	1954	124	20.9468
Solyd01g053340.1	1833	1654	151	30.1343
Solyd01g053350.1	978	799	0	0
Solyd01g053360.1	1210	1031	30	9.60467
Solyd01g053370.1	1308	1129	21	6.13968
Solyd01g053380.1	1269	1090	59	17.8668
Solyd01g053390.1	1806	1627	6	1.21726
Solyd01g053400.1	585	406	1	0.813007
Solyd01g053410.1	558	379	89	77.5123
Solyd01g053420.1	453	274	13	15.6608
Solyd01g053430.1	444	265	89	110.857
Solyd01g053440.1	1221	1042	90	28.5098
Solyd01g053450.1	1374	1195	68	18.7828
Solyd01g053460.1	954	775	0	0
Solyd01g053470.1	2399	2220	169	25.1278
Solyd01g053480.1	2989	2810	128	15.0357
Solyd01g053490.1	1972	1793	361	66.458
Solyd01g053500.1	894	715	52	24.0059
Solyd01g053510.1	408	229	0	0
Solyd01g053520.1	372	193	43	73.5413
Solyd01g053530.1	879	700	132	62.2438
Solyd01g053540.1	2502	2323	3.1071	0.441496
Solyd01g053550.1	1758	1579	31.6777	6.62204
Solyd01g053560.1	750	571	28.1772	16.2885
Solyd01g053570.1	2169	1990	44	7.29827
Solyd01g053580.1	2685	2506	0	0
Solyd01g053590.1	2082	1903	18.338	3.18077
Solyd01g053600.1	2442	2263	53.6076	7.81919
Solyd01g053610.1	1848	1669	15.652	3.09552
Solyd01g053620.1	1002	823	2.43982	0.978538
Solyd01g053630.1	1980	1801	2.28939	0.419592
Solyd01g053640.1	1755	1576	0	0
Solyd01g053650.1	591	412	17	13.6198
Solyd01g053660.1	583	404	17.4545	14.2609
Solyd01g053670.1	591	412	6	4.807
Solyd01g053680.1	1821	1642	20.9678	4.21502
Solyd01g053690.1	1083	904	33	12.0494
Solyd01g053700.1	1602	1423	149.772	34.7414
Solyd01g053710.1	750	571	3	1.73422
Solyd01g053720.1	405	226	0	0
Solyd01g053730.1	1623	1444	150.228	34.3402
Solyd01g053740.1	1635	1456	0	0
Solyd01g053750.1	462	283	21	24.4936
Solyd01g053760.1	1083	904	0	0
Solyd01g053770.1	1870	1691	2.03219	0.396681
Solyd01g053780.1	399	220	2	3.00073
Solyd01g053790.1	583	404	6.54545	5.34784
Solyd01g053800.1	591	412	0	0
Solyd01g053810.1	1824	1645	9	1.80591
Solyd01g053820.1	930	751	0	0
Solyd01g053830.1	939	760	5.71061	2.48021
Solyd01g053840.1	255	76.0064	10	43.428
Solyd01g053850.1	993	814	8.56018	3.47119
Solyd01g053860.1	2634	2455	135.348	18.1979
Solyd01g053870.1	1597	1418	102	23.7435
Solyd01g053880.1	1950	1771	36	6.70971
Solyd01g053890.1	434	255	1	1.29443
Solyd01g053900.1	1938	1759	258	48.4143
Solyd01g053910.1	1882	1703	0	0
Solyd01g053920.1	1515	1336	0	0
Solyd01g053930.1	1182	1003	16	5.26549
Solyd01g053940.1	762	583	0	0
Solyd01g053950.1	1788	1609	845.996	173.553
Solyd01g053960.1	657	478	1	0.690545
Solyd01g053970.1	910	731	0	0
Solyd01g053980.1	858	679	26	12.6393
Solyd01g053990.1	1200	1021	5	1.61646
Solyd01g054000.1	1515	1336	3.00426	0.742251
Solyd01g054010.1	2245	2066	0	0
Solyd01g054020.1	1047	868	0	0
Solyd01g054030.1	2205	2026	2.06335	0.336166
Solyd01g054040.1	762	583	0	0
Solyd01g054050.1	2922	2743	15.0474	1.81074
Solyd01g054060.1	773	594	5.57968	3.10058
Solyd01g054070.1	567	388	0	0
Solyd01g054080.1	828	649	4.42032	2.24817
Solyd01g054090.1	1406	1227	59	15.8718
Solyd01g054100.1	1614	1435	0	0
Solyd01g054110.1	630	451	0	0
Solyd01g054120.1	2694	2515	154	20.2117
Solyd01g054130.1	735	556	108.703	64.5338
Solyd01g054140.1	1746	1567	240	50.5548
Solyd01g054150.1	1011	832	0	0
Solyd01g054160.1	714	535	31	19.1262
Solyd01g054170.1	1020	841	127	49.8457
Solyd01g054180.1	1515	1336	7.10868	1.75632
Solyd01g054190.1	603	424	14.2969	11.13
Solyd01g054200.1	1754	1575	0	0
Solyd01g054210.1	891	712	0	0
Solyd01g054220.1	1729	1550	29.8913	6.36551
Solyd01g054230.1	1308	1129	227	66.367
Solyd01g054240.1	1419	1240	344	91.5708
Solyd01g054250.1	1119	940	0	0
Solyd01g054260.1	1506	1327	0	0
Solyd01g054270.1	1317	1138	131	37.997
Solyd01g054280.1	1329	1150	5	1.43513
Solyd01g054290.1	1340	1161	11	3.12738
Solyd01g054300.1	942	763	91	39.3674
Solyd01g054310.1	795	616	14	7.50183
Solyd01g054320.1	450	271	473	576.119
Solyd01g054330.1	2980	2801	1042.26	122.823
Solyd01g054340.1	1287	1108	1077	320.846
Solyd01g054350.1	450	271	0	0
Solyd01g054360.1	5239	5060	200.744	13.0952
Solyd01g054370.1	2265	2086	0	0
Solyd01g054380.1	519	340	11	10.6791
Solyd01g054390.1	729	550	67	40.2098
Solyd01g054400.1	1203	1024	49.2105	15.8627
Solyd01g054410.1	957	778	103	43.6996
Solyd01g054420.1	1203	1024	35.7895	11.5365
Solyd01g054430.1	297	118	0	0
Solyd01g054440.1	1467	1288	5.93482	1.52094
Solyd01g054450.1	495	316	0	0
Solyd01g054460.1	516	337	4.11292	4.02847
Solyd01g054470.1	297	118	294	822.404
Solyd01g054480.1	2238	2059	64.0652	10.2704
Solyd01g054490.1	1161	982	4	1.34452
Solyd01g054500.1	2228	2049	254	40.9178
Solyd01g054510.1	1218	1039	64	20.3322
Solyd01g054520.1	1794	1615	19	3.8833
Solyd01g054530.1	609	430	23	17.6555
Solyd01g054540.1	2244	2065	170	27.1737
Solyd01g054550.1	339	160	29	59.8271
Solyd01g054560.1	1398	1219	37	10.0189
Solyd01g054570.1	387	208	0	0
Solyd01g054580.1	508	329	1	1.00328
Solyd01g054590.1	1219	1040	35	11.1085
Solyd01g054600.1	1959	1780	0	0
Solyd01g054610.1	1745	1566	147	30.9846
Solyd01g054620.1	1122	943	9	3.15029
Solyd01g054630.1	1059	880	83	31.1326
Solyd01g054650.1	669	490	0	0
Solyd01g054640.1	639	460	37	26.55
Solyd01g054660.1	4086	3907	98	8.27947
Solyd01g054670.1	948	769	0	0
Solyd01g054680.1	2205	2026	0	0
Solyd01g054690.1	348	169	28	54.6879
Solyd01g054700.1	1052	873	23	8.69628
Solyd01g054710.1	1440	1261	12.8004	3.35065
Solyd01g054720.1	1443	1264	3.19959	0.835541
Solyd01g054730.1	3683	3504	86	8.10129
Solyd01g054740.1	1422	1243	46	12.2154
Solyd01g054750.1	832	653	8	4.04387
Solyd01g054760.1	2382	2203	20	2.99665
Solyd01g054770.1	1629	1450	562.504	128.049
Solyd01g054780.1	471	292	2.49584	2.82133
Solyd01g054790.1	735	556	0	0
Solyd01g054800.1	1257	1078	0	0
Solyd01g054810.1	1281	1102	0	0
Solyd01g054820.1	1257	1078	0	0
Solyd01g054830.1	1281	1102	0	0
Solyd01g054840.1	1281	1102	0	0
Solyd01g054850.1	1170	991	15	4.99618
Solyd01g054860.1	1227	1048	0	0
Solyd01g054870.1	348	169	0	0
Solyd01g054880.1	870	691	0	0
Solyd01g054890.1	1524	1345	0	0
Solyd01g054900.1	318	139	0	0
Solyd01g054910.1	1479	1300	11	2.79299
Solyd01g054920.1	624	445	0	0
Solyd01g054930.1	657	478	2	1.38109
Solyd01g054940.1	1179	1000	71	23.4357
Solyd01g054950.1	993	814	0	0
Solyd01g054960.1	939	760	5	2.17158
Solyd01g054970.1	1053	874	0	0
Solyd01g054980.1	1161	982	80.5407	27.0722
Solyd01g054990.1	357	178	1	1.85439
Solyd01g055000.1	1002	823	12.7685	5.12107
Solyd01g055010.1	555	376	0	0
Solyd01g055020.1	792	613	114	61.3853
Solyd01g055030.1	543	364	0	0
Solyd01g055040.1	552	373	14	12.3891
Solyd01g055050.1	660	481	64	43.9193
Solyd01g055060.1	2451	2272	1	0.145282
Solyd01g055070.1	972	793	24	9.98983
Solyd01g055080.1	801	622	0	0
Solyd01g055090.1	570	391	0	0
Solyd01g055100.1	2376	2197	0	0
Solyd01g055110.1	1299	1120	0	0
Solyd01g055120.1	1125	946	15	5.23384
Solyd01g055130.1	552	373	0	0
Solyd01g055140.1	636	457	99.3789	71.7791
Solyd01g055150.1	495	316	0	0
Solyd01g055160.1	528	349	0	0
Solyd01g055170.1	288	109	0	0
Solyd01g055180.1	1914	1735	0	0
Solyd01g055190.1	519	340	33.8514	32.8638
Solyd01g055200.1	1914	1735	0	0
Solyd01g055210.1	288	109	0	0
Solyd01g055220.1	528	349	0	0
Solyd01g055230.1	1914	1735	0	0
Solyd01g055240.1	492	313	248.149	261.69
Solyd01g055250.1	603	424	75.9006	59.088
Solyd01g055260.1	489	310	21.1908	22.5635
Solyd01g055270.1	534	355	26.9086	25.0198
Solyd01g055280.1	597	418	0	0
Solyd01g055290.1	573	394	0	0
Solyd01g055300.1	1044	865	23.9513	9.13972
Solyd01g055310.1	1107	928	0	0
Solyd01g055320.1	1356	1177	12.0487	3.37897
Solyd01g055330.1	912	733	2	0.900629
Solyd01g055340.1	765	586	0	0
Solyd01g055350.1	687	508	1.34566	0.874364
Solyd01g055360.1	702	523	18.6543	11.7733
Solyd01g055370.1	390	211	3	4.69309
Solyd01g055380.1	459	280	46.6212	54.9598
Solyd01g055390.1	360	181	0	0
Solyd01g055400.1	2535	2356	337.424	47.2738
Solyd01g055410.1	357	178	7.37885	13.6832
Solyd01g055420.1	1398	1219	0	0
Solyd01g055430.1	597	418	0	0
Solyd01g055440.1	2536	2357	405.576	56.798
Solyd01g055450.1	255	76.0064	6	26.0568
Solyd01g055460.1	816	637	959	496.935
Solyd01g055470.1	957	778	9.222	3.9126
Solyd01g055480.1	903	724	1.337	0.609553
Solyd01g055490.1	445	266	0	0
Solyd01g055500.1	393	214	0	0
Solyd01g055510.1	312	133	0	0
Solyd01g055520.1	1974	1795	0	0
Solyd01g055530.1	363	184	0	0
Solyd01g055540.1	993	814	1.778	0.720988
Solyd01g055550.1	1995	1816	1.663	0.302272
Solyd01g055560.1	1245	1066	14.4024	4.45962
Solyd01g055570.1	1170	991	4	1.33231
Solyd01g055580.1	1320	1141	12.5976	3.64437
Solyd01g055590.1	999	820	0	0
Solyd01g055600.1	789	610	0	0
Solyd01g055610.1	1041	862	39	14.934
Solyd01g055620.1	894	715	160	73.8642
Solyd01g055630.1	1350	1171	17	4.79195
Solyd01g055640.1	332	153	8	17.2591
Solyd01g055650.1	2196	2017	137	22.42
Solyd01g055660.1	1784	1605	336.757	69.2567
Solyd01g055670.1	627	448	154.243	113.644
Solyd01g055680.1	1845	1666	0	0
Solyd01g055690.1	1713	1534	0	0
Solyd01g055700.1	2176	1997	181	29.9172
Solyd01g055710.1	1464	1285	0	0
Solyd01g055720.1	552	373	154.5	136.722
Solyd01g055730.1	480	301	132	144.753
Solyd01g055740.1	765	586	113.188	63.7565
Solyd01g055750.1	1337	1158	18	5.13079
Solyd01g055760.1	468	289	243	277.542
Solyd01g055770.1	708	529	13.8116	8.61802
Solyd01g055780.1	480	301	0	0
Solyd01g055790.1	765	586	748	421.332
Solyd01g055800.1	552	373	154.5	136.722
Solyd01g055810.1	641	462	291	207.908
Solyd01g055820.1	483	304	0	0
Solyd01g055830.1	801	622	4	2.12271
Solyd01g055840.1	801	622	4	2.12271
Solyd01g055850.1	1023	844	0	0
Solyd01g055860.1	1521	1342	0	0
Solyd01g055870.1	315	136	93	225.717
Solyd01g055880.1	1041	862	0	0
Solyd01g055890.1	1224	1045	30	9.476
Solyd01g055900.1	297	118	0	0
Solyd01g055910.1	315	136	0	0
Solyd01g055920.1	576	397	15	12.4716
Solyd01g055930.1	852	673	0	0
Solyd01g055940.1	402	223	0	0
Solyd01g055950.1	1551	1372	0	0
Solyd01g055960.1	858	679	0	0
Solyd01g055970.1	795	616	0	0
Solyd01g055980.1	1818	1639	4	0.805566
Solyd01g055990.1	1323	1144	50	14.4266
Solyd01g056000.1	651	472	0	0
Solyd01g056010.1	1755	1576	2	0.418884
Solyd01g056020.1	888	709	0	0
Solyd01g056030.1	459	280	47.6853	56.2143
Solyd01g056040.1	888	709	17	7.91449
Solyd01g056050.1	1341	1162	81.1877	23.0624
Solyd01g056060.1	1428	1249	31	8.19255
Solyd01g056070.1	1197	1018	644.582	209.002
Solyd01g056080.1	1518	1339	4.02059	0.991126
Solyd01g056090.1	1323	1144	101.127	29.1784
Solyd01g056100.1	1428	1249	0	0
Solyd01g056110.1	1161	982	72.4179	24.3419
Solyd01g056120.1	1539	1360	1.97941	0.480416
Solyd01g056130.1	723	544	0	0
Solyd01g056140.1	597	418	0	0
Solyd01g056150.1	1281	1102	0	0
Solyd01g056160.1	1669	1490	0	0
